FoodID,MeasureID,ConversionFactorValue
711,316,5.2014
711,1122,0.57058
711,1124,1.42645
711,1455,1
712,315,1.1478
712,1489,1.25
712,502468,0.9
713,315,0.9517
713,1122,0.57058
713,1124,1.42645
713,1455,1
713,1496,0.75
714,477,10.2681
714,1489,1.25
715,477,7.7063
715,1122,0.57058
715,1124,1.42645
715,1455,1
716,150,6.9267
716,1489,1.25
717,150,4.74
717,1122,0.57058
717,1124,1.42645
717,1455,1
718,307,2.2424
718,1489,1.25
718,502468,0.9
719,307,1.6025
719,1122,0.57058
719,1124,1.42645
719,1455,1
719,1496,0.75
722,316,12.87
722,1489,1.25
723,316,9.2395
723,1122,0.57058
723,1124,1.42645
723,1455,1
724,316,11.47
724,1489,1.25
725,316,8.386
725,1122,0.57058
725,1124,1.42645
725,1455,1
728,316,7.7
728,1489,1.25
729,316,5.7056
729,1122,0.57058
729,1124,1.42645
729,1455,1
730,316,5.17
730,1489,1.25
731,316,3.5349
731,1122,0.57058
731,1124,1.42645
731,1455,1
732,316,6.8663
732,1489,1.25
733,316,5.1817
733,1122,0.57058
733,1124,1.42645
733,1455,1
734,316,4.603
734,1489,1.25
735,316,3.19
735,1122,0.57058
735,1124,1.42645
735,1455,1
740,477,6.1868
740,1489,1.25
741,477,4.667
741,1122,0.57058
741,1124,1.42645
741,1455,1
742,477,5.73
742,1489,1.25
743,477,4.365
743,1122,0.57058
743,1124,1.42645
743,1455,1
744,150,4.482
744,1489,1.25
745,150,2.948
745,1122,0.57058
745,1124,1.42645
745,1455,1
746,150,4.002
746,1489,1.25
747,150,2.689
747,1122,0.57058
747,1124,1.42645
747,1455,1
748,307,1.5132
748,1489,1.25
748,502468,0.9
749,307,1.038
749,1122,0.57058
749,1124,1.42645
749,1455,1
749,1496,0.75
750,307,1.1336
750,1489,1.25
751,307,0.8219
751,1122,0.57058
751,1124,1.42645
751,1455,1
754,316,20.69
754,1489,1.25
755,316,14.22
755,1122,0.57058
755,1124,1.42645
755,1455,1
756,316,18.53
756,1489,1.25
757,316,13.1
757,1122,0.57058
757,1124,1.42645
757,1455,1
760,316,12.75
760,1489,1.25
761,316,8.74
761,1122,0.57058
761,1124,1.42645
761,1455,1
762,316,7.93
762,1489,1.25
763,316,5.48
763,1122,0.57058
763,1124,1.42645
763,1455,1
764,316,11.56
764,1489,1.25
765,316,8.08
765,1122,0.57058
765,1124,1.42645
765,1455,1
766,316,6.97
766,1489,1.25
767,316,5.02
767,1122,0.57058
767,1124,1.42645
767,1455,1
770,477,10.54
770,1489,1.25
771,477,7.28
771,1122,0.57058
771,1124,1.42645
771,1455,1
772,150,6.81
772,1489,1.25
773,150,4.64
773,1122,0.57058
773,1124,1.42645
773,1455,1
774,307,2.22
774,1489,1.25
774,502468,0.9
775,307,1.46
775,1122,0.57058
775,1124,1.42645
775,1455,1
775,1496,0.75
778,316,28.8207
778,1489,1.25
779,316,22.0246
779,1122,0.57058
779,1124,1.42645
779,1455,1
780,316,26.3749
780,1489,1.25
781,316,19.9613
781,1122,0.57058
781,1124,1.42645
781,1455,1
784,316,17.4578
784,1489,1.25
785,316,13.7673
785,1122,0.57058
785,1124,1.42645
785,1455,1
786,316,11.3629
786,1489,1.25
786,502468,0.9
787,316,8.2572
787,1122,0.57058
787,1124,1.42645
787,1455,1
787,1496,0.75
788,316,15.9917
788,1489,1.25
789,316,12.4183
789,1122,0.57058
789,1124,1.42645
789,1455,1
790,316,10.3832
790,1489,1.25
791,316,7.543
791,1122,0.57058
791,1124,1.42645
791,1455,1
794,477,14.3924
794,1489,1.25
795,477,11.4099
795,1122,0.57058
795,1124,1.42645
795,1455,1
796,150,9.768
796,1489,1.25
797,150,6.7933
797,1122,0.57058
797,1124,1.42645
797,1455,1
798,307,3.0655
798,1489,1.25
798,502468,0.9
799,307,2.3575
799,1122,0.57058
799,1124,1.42645
799,1455,1
799,1496,0.75
800,341,0.8664
800,1461,0.55
802,341,0.5706
802,349,0.57058
802,1120,1.42645
802,1461,0.55
804,341,1.01437
804,415,2.53593
804,1455,1
804,1496,0.75
805,162,0.94
805,558,0.64
805,1455,1
810,284,0.64
810,341,0.5917
810,415,1.46872
810,1455,1
811,1489,1.25
811,502468,0.9
812,1489,1.25
812,502468,0.9
813,1489,1.25
813,502468,0.9
815,183,1.14
815,1455,1
816,183,0.82
816,341,0.46492
816,415,1.1623
816,1579,0.6
817,316,1.68
817,1489,1.25
818,316,1.29
818,1122,0.59172
818,1124,1.47929
818,1455,1
819,316,1.2
819,1489,1.25
820,316,1.1
820,1122,0.59172
820,1124,1.47928
820,1455,1
821,316,2.01
821,1122,0.57058
821,1124,1.42645
821,1455,1
822,316,0.79
822,1470,0.85
823,316,0.56
823,1461,0.55
824,316,0.72
824,1461,0.55
831,1573,0.1
832,315,0.495
832,1489,1.25
833,315,0.265
833,990,0.5
833,1122,0.57058
833,1124,1.42645
834,1122,0.67628
834,1124,1.6907
834,1455,1
835,315,0.255
835,1489,1.25
836,315,0.2
836,1122,0.57058
836,1124,1.42645
836,1455,1
837,315,0.21
837,1122,0.57058
837,1124,1.42645
837,1455,1
838,477,2.9
838,1489,1.25
839,477,1.96
839,1122,0.57058
839,1124,1.42645
839,1455,1
840,477,2.2
840,1122,0.59175
840,1124,1.47936
840,1455,1
841,477,2.72
841,1489,1.25
842,477,1.72
842,1122,0.59175
842,1124,1.47936
842,1455,1
843,477,1.9
843,1122,0.59175
843,1124,1.47936
843,1455,1
844,86,1.33
844,1489,1.25
845,86,1.05
845,1122,0.57058
845,1124,1.42645
845,1455,1
846,86,0.57
846,1122,0.59175
846,1124,1.47936
846,1455,1
847,86,1.22
847,1489,1.25
848,86,0.96
848,1122,0.57058
848,1124,1.42645
848,1455,1
849,86,0.42532
849,1122,0.57058
849,1124,1.42645
849,1455,1
850,297,1.93
850,1489,1.25
851,297,1.37
851,1122,0.57058
851,1124,1.42645
851,1455,1
852,297,0.68
852,1122,0.57058
852,1124,1.42645
852,1455,1
853,297,1.89
853,1489,1.25
854,297,1.16
854,1122,0.57058
854,1124,1.42645
854,1455,1
855,297,0.55
855,1122,0.59175
855,1124,1.47936
855,1455,1
886,341,0.86644
886,415,2.1661
886,640,0.51986
886,1461,0.55
886,1496,0.75
887,349,0.57058
887,640,0.34235
887,1120,1.42646
887,1461,0.55
887,1496,0.75
918,1455,1
919,341,0.53677
919,415,1.34193
919,1579,0.6
923,38,3.01423
923,341,1.06086
923,383,1.3261
923,415,2.65216
924,38,3.131
924,341,1.10248
924,383,1.3781
924,415,2.7562
926,341,1.02705
926,383,1.28381
926,415,2.56762
926,502553,5.46
927,38,3.14967
927,341,1.10904
927,383,1.3863
927,415,2.7726
928,38,3.01285
928,341,1.06086
928,383,1.3261
928,415,2.65516
929,38,2.9585
929,341,1.04171
929,383,1.30214
929,415,2.61775
930,38,3.0217
930,341,1.06398
930,383,1.32998
930,415,2.65995
931,38,3.036
931,341,1.069
931,383,1.33625
931,415,2.6725
932,341,1.06086
932,383,1.32608
932,415,2.65216
933,38,3.0723
933,341,1.0818
933,383,1.36475
933,415,2.7045
934,38,3.01423
934,341,1.06086
934,383,1.3261
934,415,2.65216
935,341,1.09321
935,383,1.36651
935,415,2.73303
936,38,3.0544
936,341,1.07551
936,383,1.34439
936,415,2.68878
937,341,1.03572
937,383,1.29465
937,415,2.5893
938,38,3.0967
938,341,1.09038
938,383,1.363
938,415,2.726
939,341,1.05382
939,383,1.31728
939,415,2.63455
940,38,2.95418
940,341,1.03973
940,383,1.29966
940,415,2.59932
944,38,3.0016
944,341,1.05691
944,383,1.32114
944,415,2.64228
945,341,1.05369
945,383,1.31711
945,415,2.63423
946,341,1.03585
946,383,1.29481
946,415,2.58963
947,38,2.95418
947,341,1.03973
947,383,1.29966
947,415,2.59932
948,38,3.01423
948,341,1.06086
948,383,1.3261
948,415,2.65216
949,38,3.01423
949,341,1.06086
949,383,1.3261
949,415,2.65216
950,38,2.95418
950,341,1.03973
950,383,1.29966
950,415,2.59932
951,38,3.01423
951,341,1.0609
951,383,1.3261
951,415,2.65216
953,38,3.01423
953,341,1.06086
953,383,1.3261
953,415,2.65216
954,38,2.95418
954,341,1.03973
954,383,1.29966
954,415,2.59932
957,38,3.08628
957,341,1.08622
957,383,1.35778
957,415,2.71555
958,38,2.83409
958,341,0.99746
958,383,1.24683
958,415,2.49366
961,341,1.05323
961,383,1.31654
961,415,2.63308
963,38,2.88213
963,341,1.05675
963,383,1.32094
963,415,2.64188
964,38,3.0957
964,341,1.09003
964,383,1.36254
964,415,2.72508
965,174,0.64
967,77,0.105
967,494,0.05917
967,801,0.06
968,77,0.105
968,494,0.059
969,801,0.092
972,439,0.02041
972,801,0.06
973,77,0.105
973,494,0.059
974,801,0.18
976,801,0.106
979,801,0.57
980,174,0.78
981,174,0.78
982,174,0.74
982,801,0.17
983,174,0.74
984,174,1.13
984,801,0.28
985,801,0.21
986,174,0.39
986,385,0.01216
987,174,0.74
988,801,0.18
994,174,0.46
997,341,1.21733
997,385,0.18259
997,415,3.04333
997,439,0.06086
999,341,1.00592
999,415,2.51479
999,640,0.60355
1000,341,0.6086
1000,439,0.03
1001,341,0.98478
1001,415,2.46196
1001,640,0.59087
1002,341,0.40541
1002,439,0.0203
1003,341,1.00597
1003,415,2.5149
1003,640,0.60358
1004,341,0.54054
1004,439,0.02723
1005,341,1.00597
1005,415,2.5149
1005,640,0.60358
1006,341,0.54054
1006,439,0.027
1007,341,0.10144
1007,439,0.0051
1008,341,0.54054
1008,385,0.0811
1009,341,1.00597
1009,415,2.5149
1009,640,0.6036
1010,341,0.40541
1010,385,0.06081
1011,341,0.4054
1011,439,0.02027
1012,174,0.74
1012,801,0.111
1017,341,1.05664
1017,385,0.1585
1017,415,2.53596
1017,428,0.31699
1025,341,1.09467
1025,383,1.36834
1025,385,0.16723
1025,415,2.7367
1025,640,0.6568
1026,341,1.05664
1026,640,0.63398
1026,1393,2.53593
1027,341,1.05664
1027,640,0.60862
1027,1393,2.5359
1028,341,1.05664
1028,640,0.63398
1028,1393,2.53593
1029,341,0.95918
1029,415,2.39796
1029,439,0.04796
1030,341,0.95918
1030,415,2.39796
1030,439,0.04796
1046,40,5.85423
1046,341,1.03128
1046,383,1.2891
1046,415,2.57819
1047,341,1.0521
1047,383,1.3151
1047,415,2.6278
1049,40,5.85423
1049,341,1.03128
1049,383,1.28096
1049,415,2.57819
1050,341,1.0217
1050,383,1.2771
1050,415,2.5543
1051,341,1.0328
1051,383,1.291
1051,415,2.582
1052,341,1.0353
1052,383,1.2942
1052,415,2.5884
1053,341,1.0267
1053,383,1.2834
1053,415,2.5669
1054,40,5.85423
1054,341,1.03128
1054,383,1.2891
1054,415,2.57819
1055,341,1.0686
1055,383,1.2983
1055,415,2.5965
1056,341,1.046
1056,383,1.3075
1056,415,2.615
1057,40,5.79418
1057,341,1.0186
1057,383,1.27325
1057,415,2.54649
1060,341,1.0293
1060,383,1.2866
1060,415,2.5733
1061,40,5.79418
1061,341,1.0186
1061,383,1.27325
1061,415,2.54649
1062,40,5.85423
1062,341,1.03128
1062,383,1.2891
1062,415,2.57819
1063,341,0.9447
1063,383,1.1808
1063,415,2.3617
1064,40,5.79418
1064,341,1.0186
1064,383,1.27325
1064,415,2.54649
1065,40,5.85423
1065,341,1.03128
1065,383,1.27325
1065,415,2.54649
1067,40,5.85423
1067,341,1.03128
1067,383,1.2891
1067,415,2.57819
1068,40,5.79418
1068,341,1.0186
1068,383,1.27325
1068,415,2.54649
1071,40,5.92628
1071,341,1.04396
1071,383,1.30495
1071,415,2.60989
1075,341,1.0459
1075,383,1.3073
1075,415,2.6146
1076,341,1.06002
1076,383,1.3261
1076,415,2.65216
1077,341,1.1201
1077,383,1.4001
1077,415,2.8002
1078,341,1.0144
1078,383,1.268
1078,415,2.536
1079,341,1.0144
1079,383,1.268
1079,415,2.536
1080,341,1.06086
1080,383,1.3261
1080,415,2.65216
1081,341,1.08199
1081,383,1.35249
1081,415,2.70499
1082,341,1.07354
1082,383,1.34193
1082,415,2.68385
1083,341,1.03128
1083,383,1.2891
1083,415,2.57819
1084,341,1.02705
1084,383,1.28381
1084,415,2.56762
1085,341,1.10313
1085,383,1.37891
1085,415,2.75482
1086,341,1.01437
1086,383,1.26796
1086,415,2.53593
1087,341,1.0609
1087,383,1.3261
1087,415,2.65216
1088,341,1.05241
1088,383,1.3155
1088,415,2.631
1089,341,1.07354
1089,383,1.34193
1089,415,2.68385
1090,341,1.07354
1090,383,1.34193
1090,415,2.68385
1091,341,1.06932
1091,383,1.33664
1091,415,2.6733
1092,341,1.03128
1092,383,1.2891
1092,415,2.57842
1093,341,1.14539
1093,383,1.43174
1093,415,2.8635
1094,341,1.12003
1094,383,1.40004
1094,415,2.8001
1095,341,1.0186
1095,383,1.27325
1095,415,2.54649
1096,341,1.06932
1096,383,1.33664
1096,415,2.6733
1097,341,1.0989
1097,383,1.37363
1097,415,2.7473
1108,341,1.01437
1108,383,1.26796
1108,415,2.53593
1116,38,3.15689
1116,341,1.11158
1116,383,1.24683
1116,415,2.77895
1117,341,1.049
1117,383,1.31125
1117,415,2.6225
1118,38,3.22891
1118,341,1.13694
1118,383,1.42117
1118,415,2.84235
1119,38,3.0451
1119,341,1.07222
1119,383,1.34028
1119,415,2.68055
1120,174,0.39
1120,801,0.071
1121,38,3.1514
1121,341,1.10965
1121,383,1.38706
1121,415,2.77413
1124,40,5.99689
1124,341,1.05664
1124,383,1.32079
1124,415,2.64159
1125,40,6.06891
1125,341,1.06932
1125,383,1.33664
1125,415,2.6733
1126,341,1.037
1126,383,1.2962
1126,415,2.5924
1127,341,1.03973
1127,383,1.2997
1127,415,2.5993
1128,341,1.0557
1128,383,1.3196
1128,415,2.6392
1130,341,1.14966
1130,385,0.17245
1130,415,2.87415
1130,428,0.3449
1131,341,0.9721
1131,415,2.43025
1131,428,0.29163
1133,341,1.1623
1133,415,2.90575
1133,439,0.05812
1135,341,1.04
1135,385,0.156
1135,415,2.6
1135,439,0.052
1139,247,0.23
1139,341,0.6213
1139,415,1.55325
1139,506,0.1254
1139,541,0.06
1139,1461,0.55
1140,152,0.91
1140,1461,0.55
1142,152,0.7
1142,341,0.5917
1142,415,1.4794
1142,1461,0.55
1143,42,1
1143,371,0.63821
1143,979,1.59552
1143,1461,0.55
1144,341,0.87838
1144,385,0.13176
1144,1461,0.55
1144,1496,0.75
1147,371,0.63821
1147,504,0.94
1147,535,0.56
1147,979,1.59552
1147,1461,0.55
1147,1496,0.75
1148,245,0.298
1148,343,0.58326
1148,348,0.5917
1148,976,1.4794
1148,1461,0.55
1148,1496,0.75
1151,341,1.0697
1151,385,0.16046
1151,1461,0.55
1151,1496,0.75
1152,152,0.96
1152,1496,0.75
1153,537,1.02
1153,1461,0.55
1154,245,0.199
1154,363,0.59172
1154,1146,1.47929
1154,1461,0.55
1154,1496,0.75
1157,253,0.28
1157,271,0.29167
1157,273,0.21875
1157,1461,0.55
1157,1496,0.75
1158,363,0.5833
1158,403,0.567
1158,1146,1.45816
1158,1455,1
1158,1496,0.75
1159,341,0.87838
1159,385,0.1317
1159,1461,0.55
1160,341,0.87838
1160,385,0.13176
1160,1461,0.55
1161,341,0.87838
1161,385,0.13176
1161,428,0.26352
1161,1461,0.55
1164,341,0.87838
1164,385,0.13176
1164,1461,0.55
1166,341,1.01351
1166,385,0.15203
1166,1461,0.55
1166,1496,0.75
1167,371,0.5833
1167,537,1.08
1167,979,1.45816
1167,1461,0.55
1171,248,0.23
1171,341,0.5917
1171,415,1.47929
1171,1461,0.55
1172,245,0.15
1172,341,0.3423
1172,415,0.8559
1172,1461,0.55
1172,1496,0.75
1174,37,1.13
1174,341,0.63821
1174,415,1.59552
1174,537,0.16
1174,1461,0.55
1174,1670,0.48
1175,341,0.56216
1175,383,0.7027
1175,415,1.4054
1175,537,0.8
1175,1461,0.55
1178,264,0.32933
1178,348,0.58326
1178,976,1.45816
1178,1431,0.08
1178,1461,0.55
1178,502619,0.75
1179,245,0.28
1179,341,0.58326
1179,415,1.45816
1179,1461,0.55
1182,537,0.82
1182,1461,0.55
1183,250,0.15185
1183,341,0.9003
1183,385,0.13504
1183,415,2.25063
1183,1461,0.55
1184,245,0.38
1184,253,0.23067
1184,403,0.76
1184,1461,0.55
1185,296,0.57
1185,306,0.375
1185,371,0.6382
1185,504,0.75
1185,979,1.59552
1185,1461,0.55
1187,306,0.38
1187,371,0.63821
1187,979,1.59552
1187,1461,0.55
1187,1496,0.75
1190,253,0.28
1190,348,0.59172
1190,976,1.47929
1190,1461,0.55
1190,1496,0.75
1192,362,0.90025
1192,385,0.13504
1192,428,0.2708
1192,1434,0.1
1192,1435,0.18
1192,1436,0.28
1192,1461,0.55
1196,253,0.28
1196,271,0.29167
1196,273,0.21875
1196,1461,0.55
1198,152,0.32
1198,1461,0.55
1199,152,0.27
1199,341,0.56216
1199,383,0.70269
1199,415,1.4054
1199,1461,0.55
1200,245,0.164
1200,341,0.6213
1200,415,1.5325
1200,1461,0.55
1202,245,0.28
1202,341,0.6213
1202,403,0.567
1202,415,1.55325
1202,1461,0.55
1202,1496,0.75
1207,245,0.061
1207,363,0.59172
1207,1146,1.47929
1207,1461,0.55
1207,1496,0.75
1212,245,0.252
1212,363,0.59172
1212,1146,1.47929
1212,1461,0.55
1216,245,0.32
1216,348,0.58326
1216,976,1.45816
1216,1461,0.55
1216,1496,0.75
1217,1461,0.55
1217,502621,0.5
1220,245,0.224
1220,348,0.5706
1220,976,1.4265
1220,1461,0.55
1220,1496,0.75
1222,341,0.51564
1222,415,1.28909
1222,1454,0.3
1222,1461,0.55
1223,341,0.4776
1223,385,0.0716
1223,415,1.194
1223,1454,0.3
1223,1467,0.15
1224,341,0.76082
1224,383,0.95102
1224,415,1.90204
1224,1456,0.4
1225,341,1.03128
1225,389,1.8
1225,415,2.57819
1228,341,0.65934
1228,415,1.64835
1228,1456,0.4
1229,341,1.02282
1229,389,1.79
1229,415,2.55706
1230,932,0.3
1230,1454,0.3
1230,1461,0.55
1231,341,0.13525
1231,415,0.33812
1231,1454,0.3
1232,274,0.35
1232,341,0.1268
1232,415,0.31699
1232,1454,0.3
1235,341,0.13148
1235,415,0.3287
1235,1454,0.3
1236,341,0.1691
1236,389,0.2959
1236,415,0.42265
1236,1454,0.3
1238,341,0.24091
1238,389,0.4216
1238,415,0.60228
1238,1454,0.3
1238,1461,0.55
1239,341,0.23246
1239,383,0.29058
1239,389,0.4068
1239,415,0.58115
1239,1454,0.3
1239,1461,0.55
1240,341,0.37378
1240,383,0.46723
1240,415,0.93445
1240,428,0.1121
1240,1454,0.3
1240,1461,0.55
1242,341,0.10566
1242,345,0.37162
1242,415,0.26416
1242,1454,0.3
1244,399,0.42
1244,1454,0.3
1244,1461,0.55
1247,274,0.45
1247,341,0.2179
1247,389,0.38133
1247,415,0.54475
1247,1454,0.3
1247,1461,0.55
1248,341,0.11834
1248,389,0.2071
1248,415,0.29586
1248,1454,0.3
1249,341,0.11834
1249,394,0.35
1249,415,0.29586
1249,1454,0.3
1249,1461,0.55
1251,341,0.16484
1251,389,0.28846
1251,415,0.41209
1251,1454,0.3
1253,341,0.49028
1253,383,0.61285
1253,415,1.2257
1253,1454,0.3
1253,1461,0.55
1256,341,0.15778
1256,413,0.31556
1256,415,0.39445
1256,1454,0.3
1257,341,0.09298
1257,415,0.23246
1257,430,0.34868
1257,1454,0.3
1258,341,0.18174
1258,383,0.22718
1258,389,0.31805
1258,415,0.45435
1258,1454,0.3
1259,341,0.15216
1259,415,0.38039
1259,1454,0.3
1260,341,0.25359
1260,383,0.31699
1260,415,0.63398
1260,1454,0.3
1262,341,0.16061
1262,389,0.28106
1262,413,0.32122
1262,415,0.40152
1262,1454,0.3
1263,341,0.24091
1263,383,0.30114
1263,415,0.60228
1263,1454,0.3
1264,341,0.25923
1264,388,0.38895
1264,415,0.64808
1264,1454,0.3
1265,341,0.11412
1265,415,0.28529
1265,1454,0.3
1266,341,0.05917
1266,383,0.07396
1266,415,0.14793
1266,429,0.17751
1266,1454,0.3
1266,1467,0.15
1267,341,0.13102
1267,415,0.32756
1267,429,0.39306
1267,1454,0.3
1268,274,0.27
1268,341,0.13102
1268,415,0.32756
1268,1454,0.3
1269,274,0.39
1269,341,0.17751
1269,415,0.44379
1269,1454,0.3
1270,341,0.15216
1270,415,0.3804
1270,429,0.45648
1270,1454,0.3
1271,341,0.16906
1271,383,0.21133
1271,389,0.29586
1271,415,0.42265
1271,1454,0.3
1275,341,0.25359
1275,383,0.31699
1275,415,0.63398
1275,1454,0.3
1276,274,0.45
1276,341,0.19949
1276,415,0.49873
1276,1454,0.3
1276,1461,0.55
1278,341,0.05072
1278,383,0.0634
1278,415,0.1268
1278,429,0.1522
1278,1454,0.3
1278,1467,0.15
1279,15,0.25
1279,1454,0.3
1279,1461,0.55
1280,274,0.45
1280,341,0.21133
1280,415,0.52832
1280,1454,0.3
1280,1461,0.55
1291,341,0.1268
1291,415,0.317
1291,1454,0.3
1292,341,0.12
1292,415,0.3
1292,1454,0.3
1293,341,0.16906
1293,413,0.33812
1293,415,0.42265
1293,1454,0.3
1295,341,0.1268
1295,415,0.317
1295,1454,0.3
1300,341,0.16
1300,345,0.37162
1300,389,0.28
1300,415,0.4
1300,1454,0.3
1300,502488,0.2229
1300,502489,0.4645
1301,341,0.10566
1301,345,0.37162
1301,415,0.26416
1301,429,0.31699
1301,1454,0.3
1301,502488,0.2229
1301,502489,0.37162
1303,341,0.1691
1303,389,0.2959
1303,415,0.42265
1303,1454,0.3
1305,341,0.1691
1305,389,0.2959
1305,415,0.42265
1305,1454,0.3
1314,341,0.18174
1314,388,0.27261
1314,415,0.45435
1314,1454,0.3
1314,1461,0.55
1317,341,0.2536
1317,383,0.317
1317,415,0.63398
1317,1454,0.3
1325,341,0.4649
1325,383,0.5811
1325,415,1.1623
1325,1454,0.3
1325,1461,0.55
1326,341,0.4227
1326,383,0.5284
1326,415,0.10566
1326,1454,0.3
1326,1461,0.55
1327,341,0.46492
1327,383,0.58115
1327,415,1.1623
1327,1454,0.3
1327,1461,0.55
1328,341,0.4227
1328,383,0.5284
1328,415,0.10566
1328,1454,0.3
1328,1461,0.55
1331,341,0.46914
1331,383,0.58643
1331,415,1.17288
1331,1454,0.3
1331,1461,0.55
1332,341,0.46915
1332,383,0.58643
1332,415,1.17288
1332,1454,0.3
1332,1461,0.55
1333,341,0.46914
1333,383,0.58643
1333,415,1.17288
1333,1454,0.3
1333,1461,0.55
1334,341,0.46915
1334,383,0.58643
1334,415,1.17288
1334,1454,0.3
1334,1461,0.55
1335,341,0.38039
1335,415,0.95098
1335,428,0.11412
1335,1454,0.3
1335,1461,0.55
1336,341,0.37378
1336,415,0.93445
1336,428,0.1121
1336,1454,0.3
1336,1461,0.55
1337,341,0.37378
1337,415,0.93445
1337,428,0.11213
1337,1454,0.3
1337,1461,0.55
1338,341,0.1691
1338,389,0.2959
1338,415,0.42265
1338,1454,0.3
1339,341,0.1691
1339,389,0.2959
1339,415,0.42265
1339,1454,0.3
1344,341,0.18035
1344,388,0.27053
1344,415,0.45087
1344,1454,0.3
1344,1461,0.55
1348,341,0.0803
1348,389,0.14053
1348,415,0.20076
1348,1454,0.3
1348,1467,0.15
1350,341,0.4649
1350,383,0.5811
1350,415,1.1623
1350,1454,0.3
1350,1461,0.55
1353,341,0.4649
1353,383,0.5811
1353,415,1.1623
1353,1454,0.3
1353,1461,0.55
1360,341,0.2536
1360,383,0.317
1360,389,0.4438
1360,415,0.63398
1360,1454,0.3
1360,1461,0.55
1367,341,0.25359
1367,383,0.31699
1367,415,0.63398
1367,1454,0.3
1367,1461,0.55
1372,341,0.24937
1372,389,0.4364
1372,415,0.62342
1372,1454,0.3
1372,1461,0.55
1374,341,0.1902
1374,388,0.2853
1374,415,0.47549
1374,1454,0.3
1374,1461,0.55
1375,341,0.30995
1375,389,0.54241
1375,415,0.77487
1375,1454,0.3
1375,1461,0.55
1378,341,0.1691
1378,389,0.2959
1378,415,0.42265
1378,1454,0.3
1380,341,0.1803
1380,389,0.3156
1380,415,0.4509
1380,1454,0.3
1380,1461,0.55
1381,15,0.2
1381,1454,0.3
1381,1461,0.55
1382,341,0.21133
1382,388,0.31699
1382,415,0.52832
1382,1454,0.3
1382,1461,0.55
1383,341,0.2536
1383,383,0.317
1383,415,0.63398
1383,1454,0.3
1383,1461,0.55
1386,341,0.11834
1386,415,0.29586
1386,429,0.35503
1386,1454,0.3
1387,341,0.1268
1387,415,0.317
1387,1454,0.3
1391,341,0.1522
1391,389,0.2663
1391,415,0.3804
1391,1454,0.3
1393,341,0.1691
1393,389,0.2959
1393,415,0.42265
1393,1454,0.3
1397,341,0.73964
1397,415,1.84911
1397,1456,0.4
1398,341,1.06086
1398,389,1.85651
1398,415,2.65216
1399,341,0.73964
1399,415,1.84911
1399,1456,0.4
1400,341,1.01019
1400,389,1.7678
1400,415,2.5255
1401,341,0.483
1401,415,1.2075
1401,1456,0.4
1402,341,0.7874
1402,389,1.38
1402,415,1.9685
1403,219,0.28
1403,341,0.75232
1403,415,1.88081
1403,1456,0.4
1404,341,1.0186
1404,389,1.7826
1404,415,2.5466
1413,219,0.28
1413,1456,0.4
1414,341,0.98901
1414,389,1.73076
1414,415,2.47253
1414,1677,1.73076
1415,219,0.33
1415,1456,0.4
1416,341,0.98901
1416,389,1.73076
1416,415,2.47253
1416,1677,1.73076
1419,219,0.42
1419,1456,0.4
1420,341,0.98901
1420,389,1.73076
1420,415,2.47253
1421,219,0.43
1421,1456,0.4
1422,341,0.98901
1422,389,1.73076
1422,415,2.47253
1423,219,0.43
1423,1456,0.4
1424,341,0.98901
1424,389,1.73076
1424,415,2.47253
1431,341,0.3804
1431,415,0.95097
1431,1456,0.4
1432,341,0.8
1432,389,1.4
1432,415,2
1435,219,0.33
1435,1456,0.4
1436,341,0.98901
1436,389,1.73076
1436,415,2.47253
1437,867,0.3
1437,1456,0.4
1438,341,0.98901
1438,389,1.73076
1438,415,2.47253
1439,383,0.5284
1439,867,0.3
1439,1456,0.4
1440,341,0.98901
1440,389,1.73076
1440,415,2.47253
1443,341,0.4
1443,415,1
1443,641,0.3
1443,1456,0.4
1444,341,0.98901
1444,389,1.73076
1444,415,2.47253
1462,341,0.4438
1462,415,1.10946
1462,641,0.332
1462,1456,0.4
1463,341,0.8222
1463,389,1.44
1463,415,2.0556
1464,867,0.3
1464,1456,0.4
1465,341,0.98901
1465,389,1.73076
1465,415,2.47253
1466,219,0.35
1466,1456,0.4
1467,341,1.0186
1467,389,1.78255
1467,415,2.54649
1470,219,0.355
